row,id,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_href
5088,2bZfoRmADhlF5gMCSZ4pDS,Doo Wop (That Thing),0.0393,0.535,320267,0.505,0,D,0.0923,-8.926,Minor,0.245,99.935,,0.495,https://api.spotify.com/v1/tracks/2bZfoRmADhlF5gMCSZ4pDS
5089,4akCwzFRS8Syu5uFy7L1sG,Hail Mary,0.158,0.654,309800,0.637,1.28E-05,A#,0.338,-6.915,Minor,0.293,81.947,,0.364,https://api.spotify.com/v1/tracks/4akCwzFRS8Syu5uFy7L1sG
5090,1yy2DlSDtEt90d54rPDPXz,I'll Be Missing You (feat. Faith Evans & 112),0.111,0.833,306560,0.619,2.13E-05,G,0.159,-5.595,Major,0.0538,109.92,,0.901,https://api.spotify.com/v1/tracks/1yy2DlSDtEt90d54rPDPXz
5091,3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,0.203,0.9,236800,0.619,0.00156,E,0.0647,-6.518,Minor,0.312,94.121,,0.864,https://api.spotify.com/v1/tracks/3GKL13lkM5nRc4zC1lIOrR
5092,4G19iP1Ltd4GLknCiS2k7y,Real Muthaphuckkin G's,0.0174,0.735,332627,0.797,0,B,0.62,-4.611,Minor,0.285,170.444,,0.731,https://api.spotify.com/v1/tracks/4G19iP1Ltd4GLknCiS2k7y
5093,5n276uEKrEFohrt42pP8Tf,Miami,0.0323,0.879,197560,0.538,8.60E-06,C#,0.046,-6.144,Major,0.112,108.155,,0.896,https://api.spotify.com/v1/tracks/5n276uEKrEFohrt42pP8Tf
5094,5ltdcgEflWut0osW0ZzLhM,Da Rockwilder,0.0137,0.612,136093,0.659,0,F#,0.417,-6.995,Minor,0.406,99.137,,0.393,https://api.spotify.com/v1/tracks/5ltdcgEflWut0osW0ZzLhM
5095,0l08dcPEqNEUhymVBext8h,My Name Is,0.0406,0.833,268400,0.681,0,F,0.0926,-6.248,Minor,0.356,85.497,,0.839,https://api.spotify.com/v1/tracks/0l08dcPEqNEUhymVBext8h
5096,0ipLnUeK5PODrTKyT3wVGT,Shoop,0.0881,0.939,248573,0.68,0,C,0.0554,-7.29,Major,0.219,96.916,,0.81,https://api.spotify.com/v1/tracks/0ipLnUeK5PODrTKyT3wVGT
5097,7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,0.125,0.813,224533,0.703,1.26E-06,B,0.237,-5.077,Minor,0.268,94.828,,0.241,https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO
5098,5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That),0.0474,0.879,282373,0.564,9.43E-06,A#,0.0519,-7.682,Minor,0.247,93.908,,0.523,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2
5099,3jFTsobEff1Cz8DlIAisYY,You Know How We Do It - Remastered,0.117,0.758,232773,0.519,0.0742,A#,0.109,-10.58,Minor,0.0395,92.872,,0.617,https://api.spotify.com/v1/tracks/3jFTsobEff1Cz8DlIAisYY
5100,4lqU4WByDFKDGrHknQV6ZC,N 2 Gether Now,0.114,0.752,289867,0.753,0,F#,0.317,-7.721,Minor,0.357,102.549,,0.604,https://api.spotify.com/v1/tracks/4lqU4WByDFKDGrHknQV6ZC
5101,1n86eBhlqaxWIwi5YZTUok,I Get Around,0.152,0.846,259000,0.42,1.76E-05,A#,0.251,-13.927,Minor,0.117,96.194,,0.633,https://api.spotify.com/v1/tracks/1n86eBhlqaxWIwi5YZTUok
5102,2OsGdZYDdTK4pxDMsK0Blv,Ms. Fat Booty,0.148,0.781,223515,0.589,0,C#,0.166,-4.827,Major,0.21,90.437,,0.864,https://api.spotify.com/v1/tracks/2OsGdZYDdTK4pxDMsK0Blv
5103,550JPXXPgjr1xqxtKIaX6b,Ante Up (Robbin Hoodz Theory),0.00514,0.699,248693,0.793,2.75E-06,C#,0.7,-4.856,Major,0.268,94.138,,0.929,https://api.spotify.com/v1/tracks/550JPXXPgjr1xqxtKIaX6b
5104,0shK5iZQppbHPQYiy60xs9,Rosa Parks,0.104,0.792,324373,0.701,0,F#,0.761,-7.198,Minor,0.283,103.888,,0.251,https://api.spotify.com/v1/tracks/0shK5iZQppbHPQYiy60xs9
5105,65iyI1iybyv5ecsfBHSdUf,Gangsta Nation,0.127,0.843,293053,0.7,0,A,0.876,-3.249,Minor,0.26,95.05,,0.675,https://api.spotify.com/v1/tracks/65iyI1iybyv5ecsfBHSdUf
5106,3W6UZZEiAIywZYpNpfBplK,Get Money,0.485,0.718,270884,0.847,0,D,0.17,-4.876,Major,0.29,91.158,,0.888,https://api.spotify.com/v1/tracks/3W6UZZEiAIywZYpNpfBplK
5107,1NHwvBmrUje4L1dxfWnXCH,Put Your Hands Where My Eyes Could See,0.00864,0.906,194293,0.623,4.19E-06,C#,0.0753,-6.711,Minor,0.303,99.498,,0.715,https://api.spotify.com/v1/tracks/1NHwvBmrUje4L1dxfWnXCH
5108,5KSJ9k1FYjFLnIRlJT2wF8,Tha Crossroads,0.0856,0.679,223547,0.509,0,E,0.438,-7.31,Major,0.0617,144.29,,0.534,https://api.spotify.com/v1/tracks/5KSJ9k1FYjFLnIRlJT2wF8
5109,6MszGZxe52sc4owTmjp0O9,Hip Hop Hooray,0.102,0.862,267267,0.642,0,F#,0.272,-13.652,Minor,0.101,99.201,,0.765,https://api.spotify.com/v1/tracks/6MszGZxe52sc4owTmjp0O9
5110,47wZfF4OdME3xkIPhhpSSF,Gimme Some More,0.00832,0.591,158467,0.855,5.87E-05,B,0.771,-8.339,Minor,0.339,136.734,,0.78,https://api.spotify.com/v1/tracks/47wZfF4OdME3xkIPhhpSSF
5111,158DIbrVt4YbqNnWyRCS3P,Hate Me Now,0.00583,0.678,284000,0.77,0,A,0.109,-4.399,Minor,0.222,90,,0.412,https://api.spotify.com/v1/tracks/158DIbrVt4YbqNnWyRCS3P
5112,30oTS7bm0aH3p7lqjEIu8q,Full Clip,0.0253,0.877,216596,0.74,2.77E-06,C#,0.286,-5.885,Major,0.271,95.224,,0.754,https://api.spotify.com/v1/tracks/30oTS7bm0aH3p7lqjEIu8q
5113,6Kp8tQd95YPSrSUTkll2Of,Feel Me Flow,0.0468,0.805,212560,0.754,1.79E-06,G#,0.0855,-6.679,Minor,0.156,90.214,,0.844,https://api.spotify.com/v1/tracks/6Kp8tQd95YPSrSUTkll2Of
5114,3ABG1UQTk0eLYUAeWkmfMi,Shimmy Shimmy Ya,0.097,0.814,161400,0.481,3.83E-05,C,0.0495,-5.183,Major,0.245,96.252,,0.193,https://api.spotify.com/v1/tracks/3ABG1UQTk0eLYUAeWkmfMi
5115,6hxn98poTu1O4YZfafvC18,What You Want (feat. Total),0.0312,0.838,242947,0.72,1.11E-05,A#,0.422,-6.593,Minor,0.384,93.76,,0.845,https://api.spotify.com/v1/tracks/6hxn98poTu1O4YZfafvC18
5116,6hWxL0tpZm0QOLNSpT6Qra,Guilty Conscience,0.0483,0.752,199333,0.782,0,E,0.34,-5.147,Minor,0.288,90.854,,0.487,https://api.spotify.com/v1/tracks/6hWxL0tpZm0QOLNSpT6Qra
5117,5PbFD3AIyunz5HxocduA9e,"Flava In Ya Ear Remix - feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage",0.272,0.52,302013,0.847,0,A,0.325,-5.3,Major,0.427,177.371,,0.799,https://api.spotify.com/v1/tracks/5PbFD3AIyunz5HxocduA9e
5118,5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered,0.022,0.734,231493,0.864,9.94E-06,D,0.246,-6.119,Major,0.303,105.933,,0.47,https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R
5119,3C09tEhYKCysPOVqmJxOTN,Fu-Gee-La,0.137,0.682,260067,0.505,0,C#,0.234,-11.709,Major,0.138,89.954,,0.4,https://api.spotify.com/v1/tracks/3C09tEhYKCysPOVqmJxOTN
5120,3iajlDW8TWwAE3gWvPRTnI,Hip Hop,0.000633,0.725,214067,0.737,0.00417,E,0.109,-7.453,Major,0.324,77.161,,0.219,https://api.spotify.com/v1/tracks/3iajlDW8TWwAE3gWvPRTnI
5121,6enXeBnLnyjfweN6VWcIoh,Passing Me By,0.0762,0.763,301840,0.76,0,E,0.26,-7.975,Minor,0.259,87.095,,0.599,https://api.spotify.com/v1/tracks/6enXeBnLnyjfweN6VWcIoh
5122,0KkrT0y1iht0tqgh9vrGd3,Just Don't Give A Fuck,0.000729,0.552,242573,0.932,0,E,0.209,-1.818,Minor,0.258,85.567,,0.705,https://api.spotify.com/v1/tracks/0KkrT0y1iht0tqgh9vrGd3
5123,0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,0.0394,0.665,293973,0.91,0,F#,0.227,-4.682,Minor,0.223,84.099,,0.887,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo
5124,24vNw0Z0srb4zYXwrakw8E,Wu-Tang Clan Aint Nuthing ta F' Wit,0.197,0.826,216133,0.566,0,A#,0.356,-10.747,Minor,0.31,99.13,,0.653,https://api.spotify.com/v1/tracks/24vNw0Z0srb4zYXwrakw8E
5125,5f1RQ9Xq2iS2JUx9eowJov,Runnin',0.0301,0.756,296267,0.781,0.00216,A#,0.323,-8.197,Minor,0.167,94.118,,0.841,https://api.spotify.com/v1/tracks/5f1RQ9Xq2iS2JUx9eowJov
5126,20XdEFyaUR9C7aDIdq2OAd,Summertime,0.0455,0.677,270973,0.54,1.84E-06,G,0.845,-14.439,Major,0.0627,95.116,,0.469,https://api.spotify.com/v1/tracks/20XdEFyaUR9C7aDIdq2OAd
5127,5nG6GkBGfZmhSgthtLfUuY,Doin' It,0.358,0.81,293933,0.549,0.034,A#,0.118,-11.095,Minor,0.208,95.002,,0.604,https://api.spotify.com/v1/tracks/5nG6GkBGfZmhSgthtLfUuY
5128,52QkhYa8lRm7DD6Mb8996S,Work,0.0313,0.795,177667,0.835,0,G,0.057,-4.672,Minor,0.279,92.581,,0.799,https://api.spotify.com/v1/tracks/52QkhYa8lRm7DD6Mb8996S
5129,0xyR0utsJZGtHdcuBqTEVZ,"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)",0.0545,0.806,254027,0.613,0,A,0.129,-11.08,Minor,0.372,91.497,,0.688,https://api.spotify.com/v1/tracks/0xyR0utsJZGtHdcuBqTEVZ
5130,7aRGb3vZGMLNpK2PEdUjdA,He Got Game,0.0839,0.818,286200,0.629,0.0152,E,0.0567,-6.628,Major,0.211,97.407,,0.882,https://api.spotify.com/v1/tracks/7aRGb3vZGMLNpK2PEdUjdA
5131,7nk7oS0G6qG3ofHUAKbg9F,Da Joint,0.26,0.809,208360,0.467,0,A#,0.107,-8.777,Minor,0.444,89.692,,0.78,https://api.spotify.com/v1/tracks/7nk7oS0G6qG3ofHUAKbg9F
5132,27AHAtAirQapVldIm4c9ZX,Jump,0.000501,0.749,195107,0.745,0.00403,D,0.333,-10.625,Major,0.164,101.972,,0.481,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX
5133,6PhOzQShyz2vjELsXax7TQ,Player's Anthem,0.204,0.822,322267,0.545,2.71E-06,G,0.105,-7.933,Major,0.445,87.985,,0.564,https://api.spotify.com/v1/tracks/6PhOzQShyz2vjELsXax7TQ
5134,2sXMYMpvGVJJBIwrzNf0Lr,Streiht Up Menace,0.00116,0.766,274840,0.52,0.0189,G,0.3,-9.371,Major,0.105,79.838,,0.556,https://api.spotify.com/v1/tracks/2sXMYMpvGVJJBIwrzNf0Lr
5135,7x9hPUtk2PNUcSwPbMWQP5,Alwayz Into Somethin',0.0123,0.676,264960,0.882,0,E,0.206,-4.486,Major,0.22,88.413,,0.817,https://api.spotify.com/v1/tracks/7x9hPUtk2PNUcSwPbMWQP5
5136,4YCBBxP0AeWPpEwidahrha,Vivrant Thing - Club Mix,0.00631,0.914,190440,0.698,0.000295,A,0.0575,-8.619,Major,0.0541,99.034,,0.613,https://api.spotify.com/v1/tracks/4YCBBxP0AeWPpEwidahrha
5137,2vpvIEM9321ME9Z63nd3Rm,Bring The Pain,0.416,0.832,189760,0.462,0.00347,D,0.131,-10.503,Major,0.26,101.862,,0.242,https://api.spotify.com/v1/tracks/2vpvIEM9321ME9Z63nd3Rm
5138,2xoPn7HkB4K4liMVojQQ3T,You Got Me,0.151,0.729,259307,0.442,0,B,0.189,-8.106,Minor,0.285,81.029,,0.757,https://api.spotify.com/v1/tracks/2xoPn7HkB4K4liMVojQQ3T
5139,7Kutf53V4k0CvU4nKu5oK6,Real Hip-Hop,0.0217,0.858,247613,0.76,0,E,0.322,-7.895,Minor,0.254,93.082,,0.951,https://api.spotify.com/v1/tracks/7Kutf53V4k0CvU4nKu5oK6
5140,6ETW8Q1Xd68dp4Ck1ieE7e,Livin' Proof,0.0107,0.846,254933,0.77,0.000123,A,0.0558,-7.489,Major,0.283,92.057,,0.773,https://api.spotify.com/v1/tracks/6ETW8Q1Xd68dp4Ck1ieE7e
5141,38fJv1GvxHkHlgbERUuBCJ,Slam,0.0577,0.878,218507,0.711,0.00635,E,0.922,-12.924,Major,0.335,98.332,,0.718,https://api.spotify.com/v1/tracks/38fJv1GvxHkHlgbERUuBCJ
5142,2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,0.141,0.761,286693,0.683,0,D,0.342,-10.889,Major,0.164,101.787,,0.671,https://api.spotify.com/v1/tracks/2Mb3zpobD0CvJGWv6NpsPy
5143,6dRj771QZr0KOQVwaB6ykM,Grown Man Sport,0.478,0.801,276373,0.757,1.32E-05,G,0.163,-8.01,Major,0.316,88.025,,0.607,https://api.spotify.com/v1/tracks/6dRj771QZr0KOQVwaB6ykM
5144,2iYM4CGkoTfsLw9MI5K1AC,Keep Your Worries,0.42,0.734,298267,0.544,0,B,0.0975,-4.786,Minor,0.194,86.617,,0.669,https://api.spotify.com/v1/tracks/2iYM4CGkoTfsLw9MI5K1AC
5145,3Dh10QBwBWVQAMJNNhLRq4,You Never Knew,0.385,0.73,273573,0.837,0,F#,0.321,-5.359,Minor,0.281,92.127,,0.867,https://api.spotify.com/v1/tracks/3Dh10QBwBWVQAMJNNhLRq4
5146,0hKr166QnNZ0a37G4UO0VY,Nappy Heads - Remix,0.137,0.774,322067,0.456,6.88E-05,C#,0.109,-16.027,Major,0.326,97.109,,0.642,https://api.spotify.com/v1/tracks/0hKr166QnNZ0a37G4UO0VY
5147,3YXlTtlYDXI2SyofNm1ccg,Don't Sweat The Technique,0.00669,0.712,261600,0.908,0.0373,E,0.0938,-6.898,Major,0.146,105.893,,0.777,https://api.spotify.com/v1/tracks/3YXlTtlYDXI2SyofNm1ccg
5148,22Yq5tkMN8JE7h1Bq3pWHS,Wreckonize - Remix Vocal,0.296,0.775,233200,0.451,6.31E-06,C#,0.123,-9.164,Major,0.0567,92.986,,0.559,https://api.spotify.com/v1/tracks/22Yq5tkMN8JE7h1Bq3pWHS
5149,2qx0FYGob348g1BdwEyMJA,Duck Ya Head,0.0303,0.845,289160,0.819,0,A#,0.115,-4.35,Minor,0.385,94.984,,0.747,https://api.spotify.com/v1/tracks/2qx0FYGob348g1BdwEyMJA
5150,3mmbJnh1L94Zl8QZcUTq39,U.N.I.T.Y.,0.00473,0.672,251907,0.758,1.20E-06,E,0.326,-4.18,Minor,0.359,94.312,,0.493,https://api.spotify.com/v1/tracks/3mmbJnh1L94Zl8QZcUTq39
5151,64gaTolmXymtP6AA5urDWd,Hey Lover,0.37,0.693,284693,0.423,0,F,0.106,-12.212,Minor,0.074,88.091,,0.528,https://api.spotify.com/v1/tracks/64gaTolmXymtP6AA5urDWd
5152,2WRzpLD8qDRrxMXc63E5WJ,The Rain (Supa Dupa Fly),0.117,0.854,246173,0.58,0.00471,C#,0.0921,-10.008,Major,0.217,162.116,,0.7,https://api.spotify.com/v1/tracks/2WRzpLD8qDRrxMXc63E5WJ
5153,1RjU7UhRICmdFPKxCucLgq,Hell on Earth (Front Lines),0.275,0.875,274093,0.658,0,C,0.122,-3.641,Major,0.359,92.039,,0.661,https://api.spotify.com/v1/tracks/1RjU7UhRICmdFPKxCucLgq
5154,6nwAubYnLGl7F7cDuOoVLp,Quiet Storm,0.366,0.79,265493,0.728,0,D,0.112,-9.221,Major,0.391,96.978,,0.403,https://api.spotify.com/v1/tracks/6nwAubYnLGl7F7cDuOoVLp
5155,0lZWjBImx6kNe3WtOA09Xu,Sugar Hill,0.000693,0.683,249760,0.648,6.29E-06,G#,0.0693,-7.332,Major,0.188,181.874,,0.532,https://api.spotify.com/v1/tracks/0lZWjBImx6kNe3WtOA09Xu
5156,70usN5I0KNmTvMdEwDDWpL,T.O.N.Y. (Top Of New York),0.0793,0.691,268587,0.733,0,G#,0.116,-6.038,Minor,0.47,169.938,,0.533,https://api.spotify.com/v1/tracks/70usN5I0KNmTvMdEwDDWpL
5157,0B8drtTSp68pZdkmVrG9ZA,Twinz (Deep Cover 98),0.32,0.633,228173,0.764,3.40E-06,C,0.234,-7.212,Major,0.323,94.971,,0.522,https://api.spotify.com/v1/tracks/0B8drtTSp68pZdkmVrG9ZA
5158,5czjjnbTatyFal33a9h1aN,Guess Who's Back,0.018,0.819,250907,0.799,0,F#,0.104,-7.769,Minor,0.264,94.013,,0.664,https://api.spotify.com/v1/tracks/5czjjnbTatyFal33a9h1aN
5159,300RfAPZ57B0y6YYj9n6DN,Superstition - Single Version,0.0172,0.642,244827,0.735,0.000733,G#,0.0391,-8.866,Major,0.0806,99.682,,0.864,https://api.spotify.com/v1/tracks/300RfAPZ57B0y6YYj9n6DN
5160,2KVBpW6RR1rGIpr4jDRotF,"""Heroes"" - Single Version; 2014 Remastered Version",0.016,0.502,213813,0.681,0.107,G,0.102,-8.263,Major,0.0276,112.16,,0.584,https://api.spotify.com/v1/tracks/2KVBpW6RR1rGIpr4jDRotF
5161,1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,0.271,0.414,354320,0.404,0,C,0.3,-9.928,Minor,0.0499,71.105,,0.224,https://api.spotify.com/v1/tracks/1AhDOtG9vPSOmsWgNW0BEY
5162,5XE8c07vbpQBUriwybOHtd,Have You Ever Seen The Rain?,0.0876,0.776,160000,0.516,1.82E-05,C,0.182,-9.981,Major,0.0295,115.989,,0.806,https://api.spotify.com/v1/tracks/5XE8c07vbpQBUriwybOHtd
5163,5nPdMALTEd7HOjn16oNf2X,Don't Go Breaking My Heart,0.149,0.729,275440,0.844,2.87E-06,F,0.0604,-8.824,Major,0.0344,131.459,,0.777,https://api.spotify.com/v1/tracks/5nPdMALTEd7HOjn16oNf2X
5164,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,0.0397,0.494,235800,0.698,0.00634,F#,0.152,-12.049,Minor,0.0553,95.842,,0.778,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA
5165,5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster For Digital; 2004 Remaster,0.009,0.545,270213,0.67,0.000822,A,0.0451,-8.81,Major,0.0496,151.553,,0.481,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU
5166,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,0.457,0.479,125093,0.416,1.72E-05,E,0.118,-11.451,Minor,0.124,79.593,,0.514,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt
5167,0oCT5rVvMdPPUm0bxG7yzT,I Can See Clearly Now,0.41,0.683,162653,0.53,7.43E-05,D,0.06,-8.542,Major,0.0601,124.392,,0.579,https://api.spotify.com/v1/tracks/0oCT5rVvMdPPUm0bxG7yzT
5168,6Qb7gtV6Q4MnUjSbkFcopl,50 Ways to Leave Your Lover,0.166,0.815,217347,0.372,0.000116,G,0.0767,-12.814,Major,0.0752,101.684,,0.293,https://api.spotify.com/v1/tracks/6Qb7gtV6Q4MnUjSbkFcopl
5169,3BqqF8suAIzW8655yJfcvh,Morning Has Broken,0.614,0.443,200000,0.324,0.00568,G,0.0919,-13.135,Major,0.0312,133.102,,0.386,https://api.spotify.com/v1/tracks/3BqqF8suAIzW8655yJfcvh
5170,4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',0.0916,0.575,207267,0.912,0.00211,G,0.0562,-7.275,Minor,0.0393,117.399,,0.843,https://api.spotify.com/v1/tracks/4nXkbcTj3nyww1cHkw5RAP
5171,1zC9mSQAH2fn3DGscYRuCY,Papa Was A Rollin' Stone - Single Version,0.459,0.82,417040,0.427,0.0494,A#,0.0447,-12.728,Minor,0.0827,121.481,,0.887,https://api.spotify.com/v1/tracks/1zC9mSQAH2fn3DGscYRuCY
5172,0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now - Remastered,0.0193,0.429,235373,0.564,0.000828,B,0.128,-6.784,Major,0.0268,104.212,,0.276,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT
5173,3LTMnFa0hhwisyq6ILahyj,Sultans Of Swing,0.0771,0.731,348624,0.797,0.0248,F,0.334,-9.992,Major,0.0309,148.192,,0.933,https://api.spotify.com/v1/tracks/3LTMnFa0hhwisyq6ILahyj
5174,02BDRKIiRLkXrlNPLlpH6K,Rocket Man (I Think It's Going To Be A Long Long Time),0.431,0.6,282013,0.507,4.98E-06,A#,0.0924,-9.98,Major,0.0289,136.611,,0.333,https://api.spotify.com/v1/tracks/02BDRKIiRLkXrlNPLlpH6K
5175,0Wif6GC74X6oWrGrPoru4K,Daddy Cool,0.27,0.764,207893,0.775,0.767,F,0.156,-6.907,Minor,0.0368,124.424,,0.936,https://api.spotify.com/v1/tracks/0Wif6GC74X6oWrGrPoru4K
5176,2EPGj2kxw2dEToxOkyiXL9,It's a Heartache,0.033,0.539,210573,0.648,1.16E-06,C,0.29,-7.336,Major,0.0299,118.89,,0.493,https://api.spotify.com/v1/tracks/2EPGj2kxw2dEToxOkyiXL9
5177,5E3P9e1hvjyIOlFyqNB5eD,Rich Girl - Remastered,0.5,0.597,144333,0.643,0,F,0.0435,-6.303,Major,0.134,167.963,,0.823,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD
5178,6RgGppm2SSX5p246UqfdEi,Sweet Home Alabama,0.0915,0.609,284413,0.661,0.000482,G,0.254,-9.549,Major,0.0252,97.93,,0.892,https://api.spotify.com/v1/tracks/6RgGppm2SSX5p246UqfdEi
5179,0FeCO85RKW8fDRytwXof2x,Go Your Own Way,0.0219,0.597,218400,0.812,0.00106,F,0.102,-12.062,Major,0.0315,135.68,,0.823,https://api.spotify.com/v1/tracks/0FeCO85RKW8fDRytwXof2x
5180,3FmAUR4SPWa3P1KyDf21Fu,Roxanne - Remastered 2003,0.0384,0.618,191500,0.748,4.10E-06,C,0.0477,-8.905,Major,0.361,134.001,,0.662,https://api.spotify.com/v1/tracks/3FmAUR4SPWa3P1KyDf21Fu
5181,3T6R0ppqCnUW6iJhtUYhO3,The Logical Song - Remastered 2010,0.512,0.625,251253,0.758,0.00022,F,0.153,-6.213,Minor,0.0463,119.719,,0.695,https://api.spotify.com/v1/tracks/3T6R0ppqCnUW6iJhtUYhO3
5182,0Y2SrByf4G3kbq2nBEHQRn,Spirit In The Sky,0.112,0.601,239600,0.643,0.00209,D,0.088,-5.828,Major,0.0314,128.262,,0.552,https://api.spotify.com/v1/tracks/0Y2SrByf4G3kbq2nBEHQRn
5183,1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,0.378,0.268,179200,0.459,0,A#,0.118,-6.94,Major,0.0346,64.177,,0.175,https://api.spotify.com/v1/tracks/1lCRw5FEZ1gPDNPzy1K4zW
5184,3fuXKiEzDCs1IBnLHQ5CL0,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",0.0781,0.694,238747,0.394,0.000677,C,0.247,-15.881,Major,0.0428,104.126,,0.719,https://api.spotify.com/v1/tracks/3fuXKiEzDCs1IBnLHQ5CL0
5185,703BT1NQsfIwPFv8MXQ47m,Dreams,0.139,0.823,254453,0.338,0.00129,C,0.5,-15.899,Major,0.0413,120.473,,0.785,https://api.spotify.com/v1/tracks/703BT1NQsfIwPFv8MXQ47m
5186,0iOZM63lendWRTTeKhZBSC,Mrs. Robinson,0.713,0.606,244027,0.457,2.53E-05,F#,0.0747,-14.035,Minor,0.0497,92.033,,0.813,https://api.spotify.com/v1/tracks/0iOZM63lendWRTTeKhZBSC
5187,3GGcwG519BTMdvMeFy7meT,Lady Marmalade,0.551,0.571,235267,0.652,0,D,0.0598,-11.034,Minor,0.0499,117.956,,0.947,https://api.spotify.com/v1/tracks/3GGcwG519BTMdvMeFy7meT
5188,6iwOCZFBlw3Xjj0fuO3sI6,Video Killed The Radio Star - Single Version,0.0862,0.742,197907,0.788,0.00768,C#,0.292,-10.803,Major,0.0669,130.849,,0.514,https://api.spotify.com/v1/tracks/6iwOCZFBlw3Xjj0fuO3sI6
5189,7Ar4G7Ci11gpt6sfH9Cgz5,Listen To The Music,0.221,0.645,227267,0.598,3.53E-06,C#,0.0721,-13.18,Minor,0.0335,105.929,,0.913,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5
5190,2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,0.652,0.388,303373,0.338,3.72E-06,A#,0.248,-10.054,Major,0.0328,177.784,,0.477,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp
5191,2rgqPSIRAfaO2MGo9smdSX,Dancing Queen,0.177,0.512,231093,0.933,0.00129,A,0.573,-4.343,Major,0.0504,100.543,,0.71,https://api.spotify.com/v1/tracks/2rgqPSIRAfaO2MGo9smdSX
5192,04XdCMi1WhAjVyRJbAtaq0,Kung Fu Fighting,0.0424,0.612,196350,0.685,3.74E-05,D,0.151,-9.838,Major,0.0656,102.253,,0.579,https://api.spotify.com/v1/tracks/04XdCMi1WhAjVyRJbAtaq0
5193,3vmjnUm9K6kXyzIxJHU9xG,I Was Made For Lovin' You,0.0961,0.775,270013,0.825,4.86E-05,E,0.0776,-6.337,Major,0.0396,128.362,,0.881,https://api.spotify.com/v1/tracks/3vmjnUm9K6kXyzIxJHU9xG
5194,1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,0.000894,0.377,285133,0.682,0.00217,G,0.0504,-8.039,Major,0.0299,108.736,,0.288,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF
5195,3FCto7hnn1shUyZL42YgfO,Piano Man,0.6,0.334,336093,0.472,3.77E-06,C,0.317,-8.792,Major,0.0277,179.167,,0.431,https://api.spotify.com/v1/tracks/3FCto7hnn1shUyZL42YgfO
5196,3iJxloILmOu2NIRZ0OGyui,Bennie And The Jets - Remastered 2014,0.251,0.666,322549,0.668,5.77E-06,C,0.499,-7.961,Major,0.0523,132.666,,0.765,https://api.spotify.com/v1/tracks/3iJxloILmOu2NIRZ0OGyui
5197,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,0.0843,0.802,288293,0.756,0.00765,D,0.0521,-10.791,Minor,0.0349,131.715,,0.963,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD
5198,28NBmftocOzTPEb6OYA9fW,Le Freak,0.0453,0.867,327573,0.746,0,G,0.123,-7.445,Major,0.0475,118.616,,0.933,https://api.spotify.com/v1/tracks/28NBmftocOzTPEb6OYA9fW
5199,4MC8Oom2D2a7ZPQDpuVIYK,Carry On Wayward Son,0.000553,0.403,205027,0.648,6.88E-05,A,0.421,-8.1,Minor,0.0325,126.682,,0.904,https://api.spotify.com/v1/tracks/4MC8Oom2D2a7ZPQDpuVIYK
