track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,,mode,speechiness,tempo,time_signature,track_href,,valence,,,
Fergalicious,0.0568,0.904,292373,0.598,1D066zixBwqFYqBhKgdPzp,0,8,0.111,-7.651,,0,0.337,129.055,4,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,,0.785,,,
Here (In Your Arms),0.213,0.706,240546,0.621,4z1gmF4S1YsTj1pxiU47Qx,0.00208,5,0.253,-6.797,,1,0.0386,126.028,4,https://api.spotify.com/v1/tracks/4z1gmF4S1YsTj1pxiU47Qx,,0.785,,,
Welcome to the Black Parade,0.000289,0.217,311106,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,2,0.222,-4.103,,1,0.0752,96.95,4,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,,0.236,,,
It Ends Tonight,0.00275,0.335,244826,0.676,1FMHNVeJ9s1x1l1WlaRs2I,0,0,0.141,-4.68,,1,0.0301,175.845,4,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I,,0.341,,,
Walk Away (Remember Me) (feat. The DEY),0.192,0.672,238160,0.585,0Sc9UwBpChiRKRF8DKvWKZ,0,0,0.156,-5.797,,1,0.0582,77.998,4,https://api.spotify.com/v1/tracks/0Sc9UwBpChiRKRF8DKvWKZ,,0.834,,,
Lips Of An Angel,0.0328,0.476,261853,0.769,40LQiUUUKXVGyNs09lHVjW,0,2,0.197,-5.344,,1,0.0332,129.051,4,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,,0.287,,,
Suddenly I See,0.225,0.587,201706,0.767,5p9XWUdvbUzmPCukOmwoU3,0,0,0.112,-5.713,,1,0.0449,100.38,4,https://api.spotify.com/v1/tracks/5p9XWUdvbUzmPCukOmwoU3,,0.664,,,
Far Away,0.000696,0.518,238173,0.797,0ADZ5dmXhlfzjMw6lefoPl,0,6,0.107,-5.153,,1,0.0309,132.915,4,https://api.spotify.com/v1/tracks/0ADZ5dmXhlfzjMw6lefoPl,,0.293,,,
Money Maker,0.177,0.571,230613,0.613,2JpUkUR0OsOlUUfm6iS8ic,0,1,0.216,-6.836,,1,0.252,83.317,4,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,,0.583,,,
Through Glass,0.0417,0.545,282946,0.753,5NeIONQWJ25uPylJBJiO4c,0,3,0.389,-4.618,,0,0.036,105.754,4,https://api.spotify.com/v1/tracks/5NeIONQWJ25uPylJBJiO4c,,0.434,,,
What Hurts The Most,0.00842,0.527,214106,0.671,4bVuIlGQBMWS7vIhcx8Ae4,0,5,0.268,-5.032,,0,0.0283,136.03,4,https://api.spotify.com/v1/tracks/4bVuIlGQBMWS7vIhcx8Ae4,,0.331,,,
Call Me When You're Sober,0.00193,0.45,214706,0.883,663Karu2rvKLdnY0eo1n3M,0,7,0.293,-4.094,,1,0.0524,93.41,4,https://api.spotify.com/v1/tracks/663Karu2rvKLdnY0eo1n3M,,0.328,,,
Say Goodbye,0.00164,0.805,289760,0.494,75KdMdPqZGO3FGNtpByM1p,0,1,0.0798,-6.027,,1,0.0363,115.049,4,https://api.spotify.com/v1/tracks/75KdMdPqZGO3FGNtpByM1p,,0.408,,,
"Too Little, Too Late - Radio Version",0.0183,0.446,221573,0.77,7oUMJhQp5Bqu6HqxSZs02v,1.07E-06,6,0.122,-6.121,,0,0.0549,82.765,4,https://api.spotify.com/v1/tracks/7oUMJhQp5Bqu6HqxSZs02v,,0.717,,,
Show Stopper,0.0133,0.755,229240,0.408,5FRIqUXfTazrtRmYEGO4G0,0,5,0.33,-10.33,,0,0.187,76.034,4,https://api.spotify.com/v1/tracks/5FRIqUXfTazrtRmYEGO4G0,,0.465,,,
London Bridge,0.214,0.748,241306,0.63,7jRoWfRlLnGYEIEn4t4kbq,0,1,0.204,-5.832,,1,0.381,90.889,4,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,,0.61,,,
Buttons,0.158,0.544,225560,0.823,3BxWKCI06eQ5Od8TY2JBeA,0,2,0.268,-4.318,,1,0.32,210.75,4,https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA,,0.434,,,
Over My Head (Cable Car),0.022,0.592,236266,0.729,1N62wozuHCvczCkY4QidpP,0,8,0.0653,-4.156,,1,0.0448,116.03,4,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,,0.709,,,
I Write Sins Not Tragedies,0.0938,0.567,187613,0.795,4bPQs0PHn4xbipzdPfn6du,0,9,0.114,-4.985,,0,0.134,170.06,4,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,,0.635,,,
Would You Go With Me,0.131,0.604,228186,0.846,1KhrAWvLIjRlQIJtSTgvsi,0.00109,6,0.11,-5.26,,1,0.0288,122.915,4,https://api.spotify.com/v1/tracks/1KhrAWvLIjRlQIJtSTgvsi,,0.774,,,
Sexy Love,0.265,0.622,220853,0.503,10aWGOqSDBqvNzJ9NeKDbK,0.000473,8,0.0596,-6.417,,1,0.0433,93.984,4,https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK,,0.58,,,
Promiscuous,0.05,0.813,242200,0.977,47aQT2aV12TyilaoYi1NiD,2.75E-05,10,0.147,-6.078,,0,0.0476,114.316,4,https://api.spotify.com/v1/tracks/47aQT2aV12TyilaoYi1NiD,,0.842,,,
Pullin' Me Back - Album Version; Feat. Tyrese,0.0825,0.786,234133,0.511,5hF2LnbkpnXCkksMSeWcxZ,0,7,0.12,-6.66,,1,0.286,80,4,https://api.spotify.com/v1/tracks/5hF2LnbkpnXCkksMSeWcxZ,,0.587,,,
U And Dat (feat. T. Pain & Kandi Girl),0.0241,0.858,202720,0.484,7g7M96UGiA7OR79H86gV4m,1.80E-06,6,0.123,-7.448,,0,0.277,99.992,4,https://api.spotify.com/v1/tracks/7g7M96UGiA7OR79H86gV4m,,0.329,,,
(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,0.067,0.711,243880,0.761,6k8uthjEbttfWXcGaNTQGD,0,8,0.041,-3.04,,1,0.225,95.824,4,https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD,,0.718,,,
Move Along,0.000198,0.529,238880,0.922,2l57cfmCnOkwNX1tky02n1,0,3,0.26,-3.84,,1,0.0459,109.847,4,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,,0.628,,,
Hips Don't Lie,0.284,0.778,218093,0.824,3ZFTkvIE7kyPt6Nu3PEa7V,0,10,0.405,-5.892,,0,0.0712,100.024,4,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,,0.756,,,
Me & U,0.352,0.803,192213,0.454,7k6IzwMGpxnRghE7YosnXT,0,8,0.0655,-4.802,,0,0.0294,99.99,4,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,,0.739,,,
Shoulder Lean (feat. T.I.),0.0471,0.7,258680,0.518,2OqYarizUUGzSSNHPrDEii,0,4,0.1,-7.191,,0,0.177,75.973,4,https://api.spotify.com/v1/tracks/2OqYarizUUGzSSNHPrDEii,,0.542,,,
It's Goin' Down (feat. Nitti),0.0986,0.888,241840,0.577,05Sgj1Hx03ZXc57gsV1kfX,0,1,0.131,-7.702,,0,0.0612,84.003,4,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,,0.609,,,
Black Horse And The Cherry Tree - Radio Version,0.328,0.748,172373,0.786,0qAMjeQFyd1qD0LDiV8gWp,0,4,0.34,-7.788,,0,0.0641,104.833,4,https://api.spotify.com/v1/tracks/0qAMjeQFyd1qD0LDiV8gWp,,0.917,,,
Dani California,0.017,0.553,283000,0.865,10Nmj3JCNoMeBQ87uw5j8k,1.05E-05,9,0.267,-4.751,,0,0.0409,96.161,4,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,,0.735,,,
Snap Yo Fingers,0.00647,0.835,274386,0.757,6o3s08kk2fQI37vxGZDrJ1,0,8,0.29,-5.029,,0,0.23,82.038,4,https://api.spotify.com/v1/tracks/6o3s08kk2fQI37vxGZDrJ1,,0.626,,,
Bad Day,0.448,0.599,233640,0.785,0mUyMawtxj1CJ76kn9gIZK,0.00336,3,0.151,-4.013,,1,0.0309,140.046,4,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,,0.52,,,
Savin' Me,0.000731,0.441,219320,0.815,0n2RMFCf3wfKJ9h3E3BKO8,0,3,0.414,-4.088,,1,0.0276,164.021,4,https://api.spotify.com/v1/tracks/0n2RMFCf3wfKJ9h3E3BKO8,,0.522,,,
Unfaithful,0.839,0.588,226973,0.391,13xxBnXOuiBxVxJI458B0i,0,0,0.227,-8.607,,0,0.0334,144.069,4,https://api.spotify.com/v1/tracks/13xxBnXOuiBxVxJI458B0i,,0.349,,,
Unwritten,0.00577,0.706,259333,0.801,1D1nixOVWOxvNfWi0UD7VX,0,5,0.0822,-6.333,,1,0.0399,100.013,4,https://api.spotify.com/v1/tracks/1D1nixOVWOxvNfWi0UD7VX,,0.63,,,
So What,0.000304,0.535,215160,0.886,6qYGUxPjQt5PJtWdiNppZx,2.26E-06,11,0.257,-3.106,,1,0.045,126.012,4,https://api.spotify.com/v1/tracks/6qYGUxPjQt5PJtWdiNppZx,,0.445,,,
SOS,0.004,0.677,238920,0.671,30cSNer6TV8x2utjULVeQ5,5.07E-05,7,0.413,-4.905,,1,0.0361,137.046,4,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,,0.527,,,
What's Left Of Me,0.136,0.421,244666,0.728,1bPqAXwNiVcM6zjJU1Z4Cd,0,7,0.136,-5.644,,1,0.035,150.12,4,https://api.spotify.com/v1/tracks/1bPqAXwNiVcM6zjJU1Z4Cd,,0.311,,,
Temperature,0.106,0.951,218573,0.6,0k2GOhqsrxDTAbFFSdNJjT,0,0,0.0712,-4.675,,0,0.0685,125.04,4,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,,0.822,,,
Who Says You Can't Go Home,0.048,0.534,230280,0.87,5439qJTu5mVH9aeriwp03u,0,7,0.241,-3.582,,1,0.0344,131.688,4,https://api.spotify.com/v1/tracks/5439qJTu5mVH9aeriwp03u,,0.808,,,
Ms. New Booty,0.016,0.64,252653,0.62,0k6HUzaRHpQ3eEWr1C7Esh,0,1,0.0831,-5.931,,1,0.416,129.37,5,https://api.spotify.com/v1/tracks/0k6HUzaRHpQ3eEWr1C7Esh,,0.609,,,
Be Without You - Kendu Mix,0.083,0.724,246333,0.689,2YegxR5As7BeQuVp2U6pek,0,2,0.304,-5.922,,0,0.135,146.496,4,https://api.spotify.com/v1/tracks/2YegxR5As7BeQuVp2U6pek,,0.693,,,
"Lean Wit It, Rock Wit It",0.082,0.886,229813,0.62,7cVmKBwzPsh4Fmb6SplfEm,0,5,0.1,-5.854,,1,0.307,76.035,4,https://api.spotify.com/v1/tracks/7cVmKBwzPsh4Fmb6SplfEm,,0.6,,,
Check On It - feat. Bun B and Slim Thug,0.0708,0.705,210453,0.796,2RWxrpsFshOBFwRBRstUlQ,0,7,0.388,-6.845,,1,0.267,166.042,4,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,,0.864,,,
Grillz - Dirty,0.0406,0.862,271160,0.515,0Aqlt4N5h6rUtKnd09VXpr,0,4,0.361,-7.305,,0,0.266,82.99,4,https://api.spotify.com/v1/tracks/0Aqlt4N5h6rUtKnd09VXpr,,0.821,,,
So Sick,0.273,0.699,207186,0.592,6brl7bwOHmGFkNw3MBqssT,0,6,0.202,-8.298,,1,0.262,94.933,4,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,,0.589,,,
Yo (Excuse Me Miss),0.119,0.605,229040,0.633,1zpu1PZ8ecmcX525Z3X8cl,0,1,0.225,-5.899,,0,0.251,87.26,4,https://api.spotify.com/v1/tracks/1zpu1PZ8ecmcX525Z3X8cl,,0.592,,,
Because of You,0.254,0.583,219493,0.584,3f3omU8n47Mqyab5nCaGyT,0,5,0.123,-5.362,,0,0.0314,140.039,4,https://api.spotify.com/v1/tracks/3f3omU8n47Mqyab5nCaGyT,,0.136,,,
I'm N Luv (Wit a Stripper) (feat. Mike Jones),0.00544,0.731,265333,0.368,1lih9AUGlOI2qbAkptdBsr,0,8,0.193,-10.38,,1,0.0688,145.171,4,https://api.spotify.com/v1/tracks/1lih9AUGlOI2qbAkptdBsr,,0.512,,,
Run It!,0.0246,0.85,229866,0.482,6SPD3JwwRejBhCDiQAQ4he,0,1,0.387,-6.684,,0,0.102,100.957,4,https://api.spotify.com/v1/tracks/6SPD3JwwRejBhCDiQAQ4he,,0.217,,,
Shake That,0.0556,0.962,274440,0.64,0fGh0trRN1xz3s41r7V5ce,1.97E-05,1,0.158,-5.987,,0,0.12,106.995,4,https://api.spotify.com/v1/tracks/0fGh0trRN1xz3s41r7V5ce,,0.533,,,
Dirty Little Secret,0.0004,0.453,193653,0.942,5lDriBxJd22IhOH9zTcFrV,2.65E-06,10,0.667,-4.256,,1,0.0466,143.85,4,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,,0.457,,,
Fresh Azimiz,0.0929,0.793,190000,0.584,0k1HsGMd9lpeMKC2GsBiZY,0,4,0.081,-8.5,,1,0.192,163.753,4,https://api.spotify.com/v1/tracks/0k1HsGMd9lpeMKC2GsBiZY,,0.696,,,
"Jesus, Take the Wheel",0.665,0.359,226493,0.518,3lec3CzDPAxsZokPph5w87,0,2,0.106,-3.537,,1,0.0302,76.572,4,https://api.spotify.com/v1/tracks/3lec3CzDPAxsZokPph5w87,,0.135,,,
Gold Digger,0.0223,0.638,207626,0.699,1PS1QMdUqOal0ai3Gt7sDQ,0,1,0.0917,-5.54,,0,0.384,92.939,4,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,,0.66,,,
My Humps,0.12,0.8,326960,0.688,19JdbdEwQI7bCxefMokZO8,4.05E-06,4,0.111,-5.987,,1,0.223,123.929,4,https://api.spotify.com/v1/tracks/19JdbdEwQI7bCxefMokZO8,,0.623,,,
Photograph,0.607,0.614,258986,0.379,1HNkqx9Ahdgi1Ixy2xkKkL,0.000464,4,0.0986,-10.48,,1,0.0476,107.989,4,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,,0.201,,,
You And Me,0.103,0.456,195493,0.432,0815caqt2Lytro5EIzMufT,0,7,0.176,-7.682,,1,0.0266,139.909,3,https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT,,0.391,,,
Stickwitu,0.289,0.652,207506,0.551,4NjR63Up0uMkQBlKvlZd1l,0,9,0.0778,-6.299,,1,0.052,79.995,4,https://api.spotify.com/v1/tracks/4NjR63Up0uMkQBlKvlZd1l,,0.372,,,
"Sugar, We're Goin Down",0.00898,0.499,229093,0.824,2TfSHkHiFO4gRztVIkggkE,0,7,0.163,-4.741,,1,0.0794,161.977,4,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,,0.699,,,
Feel Good Inc,0.00836,0.818,222640,0.705,0d28khcov6AiegSCpG5TuT,0.00233,6,0.613,-6.679,,1,0.177,138.559,4,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,,0.772,,,
Laffy Taffy,0.0351,0.891,224253,0.439,2ajhenDRiiAnCHHjsIOHhJ,0,7,0.0932,-7.994,,0,0.428,77.499,4,https://api.spotify.com/v1/tracks/2ajhenDRiiAnCHHjsIOHhJ,,0.622,,,
There It Go (The Whistle Song),0.022,0.947,180493,0.883,50UkypyQJbSQLaXHke5Yep,0.000478,6,0.422,-6.306,,0,0.208,100.004,4,https://api.spotify.com/v1/tracks/50UkypyQJbSQLaXHke5Yep,,0.56,,,
We Be Burnin' (Recognize It),0.145,0.95,213066,0.803,4kOTDj4SiZPkW1p96WMDNv,0,1,0.0748,-4.195,,1,0.151,117,4,https://api.spotify.com/v1/tracks/4kOTDj4SiZPkW1p96WMDNv,,0.86,,,
I Think They Like Me - Remix,0.00447,0.781,282093,0.625,5a4AQWs84xeEyYUd1iC2Pn,0,7,0.185,-9.139,,1,0.373,83.024,4,https://api.spotify.com/v1/tracks/5a4AQWs84xeEyYUd1iC2Pn,,0.679,,,
Don't Forget About Us,0.0422,0.7,233866,0.529,2hQU8LNZFUcXLUwqeABX3K,0,10,0.101,-6.816,,0,0.0395,143.555,4,https://api.spotify.com/v1/tracks/2hQU8LNZFUcXLUwqeABX3K,,0.386,,,
Like We Never Loved At All,0.0817,0.497,257693,0.468,5tdbsJQ86BVvjmpTikVP7q,0,2,0.112,-8.182,,1,0.0286,133.789,4,https://api.spotify.com/v1/tracks/5tdbsJQ86BVvjmpTikVP7q,,0.285,,,
Stay Fly - Explicit Album Version,0.108,0.789,236600,0.881,5MYFw4T2gy52pOGBN4EYHS,0,11,0.355,-5.758,,1,0.0331,133.301,4,https://api.spotify.com/v1/tracks/5MYFw4T2gy52pOGBN4EYHS,,0.647,,,
I'm Sprung,0.088,0.722,230713,0.329,0F7rEdewJ6cSLylOZZpDu7,0,0,0.081,-11.617,,0,0.108,99.991,4,https://api.spotify.com/v1/tracks/0F7rEdewJ6cSLylOZZpDu7,,0.166,,,
Soul Survivor,0.00123,0.671,280013,0.499,0Ss50OU9tCozI7JIywkv14,0,10,0.239,-7.766,,1,0.0442,84.045,4,https://api.spotify.com/v1/tracks/0Ss50OU9tCozI7JIywkv14,,0.0854,,,
Beverly Hills,0.0932,0.693,196093,0.823,1yKu2MhpwzDXXH2tzG6xoa,0,5,0.328,-3.761,,1,0.0726,87.904,4,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,,0.741,,,
Don't Cha,0.00603,0.879,272080,0.643,1gZ7i4qxXkHZb1r6eioaAP,1.42E-06,1,0.0992,-3.709,,1,0.0888,120.012,4,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,,0.582,,,
Wake Me Up When September Ends,0.023,0.546,285653,0.814,3ZffCQKLFLUvYM59XKLbVm,0,7,0.0972,-5.146,,1,0.0314,104.98,4,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,,0.146,,,
We Belong Together,0.0358,0.838,201400,0.469,3LmvfNUQtglbTrydsdIqFU,0,0,0.0928,-7.992,,1,0.0835,139.975,4,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,,0.778,,,
Shake It Off,0.0561,0.648,219200,0.785,5xTtaWoae3wi06K5WfVUUH,0,7,0.148,-5.414,,1,0.165,160.02,4,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,,0.943,,,
Behind These Hazel Eyes,0.00165,0.548,198973,0.889,0AKAxdNkwq9ZxRdW1DN9zW,0.00109,9,0.197,-4.682,,1,0.0382,90.048,4,https://api.spotify.com/v1/tracks/0AKAxdNkwq9ZxRdW1DN9zW,,0.425,,,
Pon de Replay,0.000155,0.779,246960,0.64,4TsmezEQVSZNNPv5RJ65Ov,0.00077,7,0.101,-8.415,,1,0.159,99.019,4,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,,0.498,,,
La Tortura,0.0297,0.74,212893,0.783,5BSclXJTa9B0iURhUjZo50,0.000308,0,0.123,-5.367,,1,0.0427,100.011,4,https://api.spotify.com/v1/tracks/5BSclXJTa9B0iURhUjZo50,,0.812,,,
Lose Control (feat. Ciara & Fat Man Scoop),0.0311,0.904,226863,0.813,0UaMYEvWZi0ZqiDOoHU3YI,0.00697,4,0.0471,-7.105,,0,0.121,125.461,4,https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI,,0.81,,,
Holiday/Boulevard Of Broken Dreams,0.000659,0.29,493400,0.827,0MsrWnxQZxPAcov7c74sSo,2.55E-06,8,0.301,-3.451,,1,0.0362,167.086,4,https://api.spotify.com/v1/tracks/0MsrWnxQZxPAcov7c74sSo,,0.45,,,
Hollaback Girl,0.344,0.918,199906,0.918,6RcQOut9fWL6FSqeIr5M1r,5.35E-06,10,0.0243,-2.218,,0,0.0954,110.024,4,https://api.spotify.com/v1/tracks/6RcQOut9fWL6FSqeIr5M1r,,0.882,,,
Since U Been Gone,0.00165,0.662,188960,0.741,3xrn9i8zhNZsTtcoWgQEAd,0.0303,0,0.114,-5.406,,1,0.0334,131,4,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,,0.404,,,
Don't Phunk With My Heart,0.00877,0.691,239773,0.929,4MtDnnAJ1AtWit10FRmZdW,0,5,0.472,-2.73,,0,0.0645,130.899,4,https://api.spotify.com/v1/tracks/4MtDnnAJ1AtWit10FRmZdW,,0.574,,,
Cater 2 U,0.286,0.605,245400,0.584,6uYAPqxP69zfpCbsTHXgiz,0,11,0.235,-7.043,,0,0.197,125.802,4,https://api.spotify.com/v1/tracks/6uYAPqxP69zfpCbsTHXgiz,,0.464,,,
Lonely No More,0.033,0.551,226640,0.896,4faFAhOflLzhfJECveRwva,0,9,0.0899,-3.152,,0,0.109,171.79,4,https://api.spotify.com/v1/tracks/4faFAhOflLzhfJECveRwva,,0.858,,,
Just A Lil Bit,0.0322,0.489,237706,0.692,4nva9EpKntUTs6CRSGBCn9,0.00608,1,0.315,-6.672,,1,0.41,96.946,4,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,,0.527,,,
Collide,0.222,0.636,249120,0.625,6dwkFmLUz6hx2CZG2EqLol,5.35E-05,11,0.119,-7.895,,1,0.0277,93.931,4,https://api.spotify.com/v1/tracks/6dwkFmLUz6hx2CZG2EqLol,,0.342,,,
Speed Of Sound,0.00491,0.523,287906,0.898,7clUVcSOtkNWa58Gw5RfD4,0.0345,11,0.0746,-6.765,,0,0.0567,123.085,4,https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4,,0.355,,,
Grind With Me,0.000204,0.7,237733,0.538,3B7i9OKRRmIsSBHEbJz58Y,0,1,0.105,-5.952,,1,0.045,136.518,4,https://api.spotify.com/v1/tracks/3B7i9OKRRmIsSBHEbJz58Y,,0.189,,,
"Baby, I'm Back",0.0443,0.9,219920,0.371,7nbLDEX5VrZt70uvYDQ4cQ,0,9,0.0957,-5.433,,0,0.114,100.015,4,https://api.spotify.com/v1/tracks/7nbLDEX5VrZt70uvYDQ4cQ,,0.788,,,
"One, Two Step",0.042,0.944,203786,0.511,7uKcScNXuO3MWw6LowBjW1,0.00107,5,0.0379,-10.96,,0,0.161,113.046,4,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,,0.842,,,
Wait (The Whisper Song),0.00112,0.933,179160,0.513,5Y78yINSOCW6xbOfGWNBg4,0.00248,7,0.107,-13.203,,1,0.347,102.017,4,https://api.spotify.com/v1/tracks/5Y78yINSOCW6xbOfGWNBg4,,0.595,,,
Hate It Or Love It,0.122,0.807,206400,0.785,2wGSgTmgSF3xjRrHkTc25R,0,9,0.123,-4.947,,1,0.204,99.975,4,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,,0.424,,,
Sugar (Gimme Some) [feat. Cee-Lo & Ludacris],0.144,0.822,245106,0.673,7x6SuiiH3fcrsAgfkp2OwQ,0,4,0.323,-6.141,,0,0.228,120.02,4,https://api.spotify.com/v1/tracks/7x6SuiiH3fcrsAgfkp2OwQ,,0.85,,,
Since U Been Gone,0.00165,0.662,188960,0.741,3xrn9i8zhNZsTtcoWgQEAd,0.0303,0,0.114,-5.406,,1,0.0334,131,4,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,,0.404,,,
Candy Shop,0.0253,0.614,209106,0.574,5D2mYZuzcgjpchVY1pmTPh,3.20E-05,11,0.38,-7.961,,1,0.466,125.173,5,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,,0.755,,,
Live Like You Were Dying,0.492,0.416,300333,0.546,7B1QliUMZv7gSTUGAfMRRD,0,7,0.0845,-7.728,,1,0.0297,159.929,4,https://api.spotify.com/v1/tracks/7B1QliUMZv7gSTUGAfMRRD,,0.418,,,
Disco Inferno,0.206,0.925,214226,0.659,69bHJ9qs5FrUJbKP8xU8uZ,7.88E-05,3,0.279,-4.763,,1,0.231,97.018,4,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,,0.71,,,
Rich Girl - Remastered,0.5,0.597,144333,0.643,5E3P9e1hvjyIOlFyqNB5eD,0,5,0.0435,-6.303,,1,0.134,167.963,4,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,,0.823,,,
Obsesion (No Es Amor) (feat. Baby Bash) - Featuring Baby Bash,0.098,0.649,225293,0.51,6LpYKfPDviJJDWNDOrtnoA,0,8,0.3,-8.329,,1,0.0432,75.039,4,https://api.spotify.com/v1/tracks/6LpYKfPDviJJDWNDOrtnoA,,0.557,,,
I Don't Want to Be - Stripped Version,0.142,0.545,244333,0.582,4bgCdwNpbU3sCJ3mupBW8S,0,8,0.144,-7.377,,1,0.0368,147.082,4,https://api.spotify.com/v1/tracks/4bgCdwNpbU3sCJ3mupBW8S,,0.536,,,
Beautiful Soul,0.0759,0.66,214226,0.666,1HwpWwa6bnqqRhK8agG4RS,0,9,0.0268,-4.342,,1,0.0472,89.975,4,https://api.spotify.com/v1/tracks/1HwpWwa6bnqqRhK8agG4RS,,0.933,,,
Drop It Like It's Hot,0.187,0.881,266066,0.622,2NBQmPrOEEjA8VbeWOQGxO,0,1,0.103,-4.149,,1,0.215,91.989,4,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,,0.633,,,
Lovers And Friends,0.0541,0.675,260600,0.501,41PWz0hAiU9FqsmjR9Wh62,0,10,0.429,-6.183,,1,0.22,139.861,4,https://api.spotify.com/v1/tracks/41PWz0hAiU9FqsmjR9Wh62,,0.532,,,
Bring Em Out,0.0298,0.759,216706,0.891,3CcvahnsiArpTHYQEWV2Au,0,11,0.141,-2.983,,1,0.257,98.579,4,https://api.spotify.com/v1/tracks/3CcvahnsiArpTHYQEWV2Au,,0.587,,,
Cry Baby / Piece of My Heart,0.0204,0.318,310836,0.762,77BSmEnh9i8zuEU75rqP0n,0,4,0.415,-5.329,,1,0.0444,84.14,4,https://api.spotify.com/v1/tracks/77BSmEnh9i8zuEU75rqP0n,,0.481,,,
Daughters,0.837,0.674,237906,0.413,5FPnjikbwlDMULCCCa6ZCJ,1.91E-05,2,0.098,-7.816,,1,0.0274,124.895,3,https://api.spotify.com/v1/tracks/5FPnjikbwlDMULCCCa6ZCJ,,0.503,,,
"One, Two Step",0.042,0.944,203786,0.511,7uKcScNXuO3MWw6LowBjW1,0.00107,5,0.0379,-10.96,,0,0.161,113.046,4,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,,0.842,,,
Lose My Breath,0.00727,0.814,242013,0.899,4dvQg9sD8k9y4qiEURuj8v,0.219,1,0.0979,-5.958,,1,0.0637,119.011,4,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,,0.545,,,
Charlene,0.536,0.556,246773,0.346,0xiuSFBOEHWaJ6rSuUbJWc,0,0,0.106,-9.809,,0,0.311,123.869,4,https://api.spotify.com/v1/tracks/0xiuSFBOEHWaJ6rSuUbJWc,,0.451,,,
On The Way Down,0.00184,0.5,213280,0.845,1GwVi2ceNb8dMFA3DZGnnY,0,1,0.106,-5.015,,1,0.0369,95.199,4,https://api.spotify.com/v1/tracks/1GwVi2ceNb8dMFA3DZGnnY,,0.539,,,
