,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_href
Stuck In The Middle,4TJweEhnTMkfOdavXx5RRG,0.066,0.75,208827,0.731,0.267,10,0.12,-7.366,1,0.0368,107.999,0.471,https://api.spotify.com/v1/tracks/4TJweEhnTMkfOdavXx5RRG
10 Freaky Girls (with 21 Savage),43lYaovU2FoeuBMNusVVVW,0.588,0.81,208293,0.353,0.0,6,0.102,-9.931,0,0.31,88.031,0.0727,https://api.spotify.com/v1/tracks/43lYaovU2FoeuBMNusVVVW
"Back to Life - from ""Bumblebee""",16geeCnXrbiomV1IZ8Kudc,0.0127,0.638,233858,0.659,0.0,10,0.187,-6.215,0,0.0627,103.029,0.341,https://api.spotify.com/v1/tracks/16geeCnXrbiomV1IZ8Kudc
New Crowned King,3sTusRj5PzgZ9pQIMLk2hW,0.715,0.536,169733,0.353,0.0,1,0.115,-10.552,1,0.0324,91.45,0.48,https://api.spotify.com/v1/tracks/3sTusRj5PzgZ9pQIMLk2hW
Forgive Me Friend,73VW0CYIIx6xRuy4JdoXUV,0.000891,0.589,216000,0.782,1.15e-06,1,0.187,-6.067,1,0.0314,127.917,0.6,https://api.spotify.com/v1/tracks/73VW0CYIIx6xRuy4JdoXUV
I Found You (with Calvin Harris),5sdb5pMhcK44SSLsj1moUh,0.033,0.775,191496,0.872,0.0579,6,0.298,-4.194,1,0.0469,122.994,0.379,https://api.spotify.com/v1/tracks/5sdb5pMhcK44SSLsj1moUh
Older,52iLDrSoRtf9lcgFuLVfqE,0.743,0.681,191002,0.292,0.0,11,0.0974,-9.599,1,0.0483,64.002,0.162,https://api.spotify.com/v1/tracks/52iLDrSoRtf9lcgFuLVfqE
Blow That Smoke (feat. Tove Lo),3GJx7wFMFL5VW8l7Eo0Tk1,0.032,0.719,223000,0.703,1.14e-05,5,0.0656,-4.93,0,0.0392,101.984,0.72,https://api.spotify.com/v1/tracks/3GJx7wFMFL5VW8l7Eo0Tk1
Party For One,39YLC6osLe9btq1vpsDglx,0.0371,0.685,183894,0.638,0.0,6,0.0987,-6.539,1,0.0367,123.442,0.414,https://api.spotify.com/v1/tracks/39YLC6osLe9btq1vpsDglx
Topanga,5aXgz1oKK8Q9z9xvTmSnrO,0.00587,0.755,215364,0.615,1.75e-06,4,0.109,-8.245,1,0.0454,105.955,0.039,https://api.spotify.com/v1/tracks/5aXgz1oKK8Q9z9xvTmSnrO
comethru,6fFTPGGItuEpjwXRUIr4rk,0.603,0.798,181520,0.175,0.0,0,0.625,-12.603,1,0.0594,93.994,0.633,https://api.spotify.com/v1/tracks/6fFTPGGItuEpjwXRUIr4rk
Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,0.0302,0.703,198903,0.723,2.06e-06,9,0.126,-5.45,0,0.0412,104.969,0.288,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh
