,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
506,You Belong With Me,0.162,0.687,231133,0.7829999999999999,3GCL1PydwsLodcpv0Ll1ch,1.3500000000000001e-05,6,0.114,-4.44,1,0.0386,129.964,4,https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch,0.44299999999999995
507,Fireflies,0.0294,0.591,228346,0.649,3DamFFqW32WihKkTVlwTYQ,0.0,3,0.133,-6.72,1,0.0417,90.00200000000001,4,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,0.489
508,Whatcha Say,0.0444,0.615,221253,0.711,67T6l4q3zVjC5nZZPXByU8,0.0,11,0.145,-5.507000000000001,1,0.0779,144.036,4,https://api.spotify.com/v1/tracks/67T6l4q3zVjC5nZZPXByU8,0.711
509,Two Is Better Than One,0.18899999999999997,0.521,242840,0.7020000000000001,1MaqkdFNIKPdpQGDzme5ss,0.0,0,0.0962,-5.189,1,0.0331,127.976,4,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,0.25
510,Meet Me Halfway,0.00489,0.785,284373,0.604,0xfpx7AiwgSKEtjotea2L6,2.7399999999999995e-05,11,0.25,-6.79,0,0.0834,130.03,4,https://api.spotify.com/v1/tracks/0xfpx7AiwgSKEtjotea2L6,0.436
511,Paparazzi,0.0947,0.755,208306,0.688,16Me2jlMlTX4xsps2j71mC,0.0,8,0.0852,-3.97,1,0.0535,114.928,4,https://api.spotify.com/v1/tracks/16Me2jlMlTX4xsps2j71mC,0.429
512,Party In The U.S.A.,0.00124,0.45399999999999996,202066,0.708,5Q0Nhxo0l2bP3pNjpGJwV1,0.000181,10,0.0679,-4.526,0,0.0675,192.18,4,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,0.483
513,Evacuate the Dancefloor - Radio Edit,0.0174,0.748,208360,0.696,5uXR7Nanrm9FfWDrpQBGfN,0.0,0,0.267,-5.975,1,0.0493,127.00200000000001,4,https://api.spotify.com/v1/tracks/5uXR7Nanrm9FfWDrpQBGfN,0.8909999999999999
514,Fallin' For You,0.156,0.644,215546,0.8340000000000001,1le5KVGTF1xWf2aUj7ruLy,0.0,4,0.11199999999999999,-6.473,1,0.0275,117.04299999999999,4,https://api.spotify.com/v1/tracks/1le5KVGTF1xWf2aUj7ruLy,0.593
515,Fifteen,0.067,0.556,294333,0.6509999999999999,4t0OI7XrODjSkAu3bTPmWj,0.0,7,0.145,-4.396,1,0.0266,95.485,4,https://api.spotify.com/v1/tracks/4t0OI7XrODjSkAu3bTPmWj,0.203
516,Hell Breaks Loose,0.12300000000000001,0.685,244160,0.884,0FXfAepEmqVCMnvOpb8Hoj,0.0,6,0.105,-3.072,1,0.188,79.903,4,https://api.spotify.com/v1/tracks/0FXfAepEmqVCMnvOpb8Hoj,0.902
517,She Wolf,0.289,0.865,188866,0.69,4cS2HQ6jK80vqdY9ofpztx,0.0138,7,0.225,-7.4479999999999995,1,0.0444,121.98299999999999,4,https://api.spotify.com/v1/tracks/4cS2HQ6jK80vqdY9ofpztx,0.868
518,Hotel Room Service,0.00705,0.851,237640,0.629,6Rb0ptOEjBjPPQUlQtQGbL,0.00037200000000000004,1,0.0746,-8.385,1,0.175,125.984,4,https://api.spotify.com/v1/tracks/6Rb0ptOEjBjPPQUlQtQGbL,0.789
519,Good Girls Go Bad (feat. Leighton Meester),0.0116,0.594,196413,0.8740000000000001,7kMfu3KUydmrFVGEAhjtyl,0.0,0,0.5489999999999999,-3.716,1,0.0815,119.964,4,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,0.628
520,Throw It In The Bag,0.165,0.852,231573,0.5589999999999999,6c0GmyBsE7mQtrVvxJaWc3,0.0,11,0.0761,-7.441,0,0.0376,86.01799999999999,4,https://api.spotify.com/v1/tracks/6c0GmyBsE7mQtrVvxJaWc3,0.6729999999999999
521,Come In With The Rain,0.11800000000000001,0.517,238106,0.44799999999999995,4pl5zcqCv4vc3cB7M4MZ6f,2.56e-06,7,0.212,-6.16,1,0.0258,143.952,4,https://api.spotify.com/v1/tracks/4pl5zcqCv4vc3cB7M4MZ6f,0.231
522,Superstar (feat. Matthew Santos),0.207,0.5720000000000001,289000,0.8220000000000001,7dltD9eEX7X1zk8JJ9BS0e,0.0,11,0.359,-6.015,0,0.361,94.81200000000001,4,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,0.47200000000000003
523,Big Green Tractor,0.6459999999999999,0.623,204200,0.59,4KAzYqfcijCSZa2P3etHoM,0.0,4,0.295,-5.013999999999999,1,0.027999999999999997,137.071,4,https://api.spotify.com/v1/tracks/4KAzYqfcijCSZa2P3etHoM,0.579
524,Boom Boom Pow,0.15,0.8690000000000001,251440,0.851,7xRNsqOQOgWbHV1nbXnfXN,0.0008730000000000001,9,0.136,-6.2010000000000005,1,0.0827,130.09,4,https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN,0.395
525,I Know You Want Me (Calle Ocho),0.0152,0.8170000000000001,237120,0.733,13plQdOoWSSXPRUSZc5FuM,4.31e-05,2,0.107,-6.0089999999999995,1,0.145,127.056,4,https://api.spotify.com/v1/tracks/13plQdOoWSSXPRUSZc5FuM,0.833
526,Knock You Down,0.0124,0.593,326186,0.883,58FUwmyGUqkt53YPUcm7cJ,0.0,8,0.177,-4.781000000000001,1,0.18600000000000003,155.171,4,https://api.spotify.com/v1/tracks/58FUwmyGUqkt53YPUcm7cJ,0.6709999999999999
527,Time for Miracles,0.00532,0.26,282813,0.7,4Czm9ZRnUzQJZn9y5QYwxf,0.0,2,0.35700000000000004,-3.58,1,0.0312,147.872,4,https://api.spotify.com/v1/tracks/4Czm9ZRnUzQJZn9y5QYwxf,0.20199999999999999
528,Best I Ever Had,0.21899999999999997,0.42700000000000005,257760,0.861,3fyMH1t6UPeR5croea9PrR,0.0,1,0.27699999999999997,-4.874,1,0.376,161.776,4,https://api.spotify.com/v1/tracks/3fyMH1t6UPeR5croea9PrR,0.581
529,Battlefield,0.0178,0.613,241920,0.634,1Nme6K1PYAh7p7uygyuRdf,0.0,2,0.0719,-3.472,1,0.0339,144.953,4,https://api.spotify.com/v1/tracks/1Nme6K1PYAh7p7uygyuRdf,0.37
530,Please Don't Leave Me,0.00971,0.591,231560,0.841,2tAtg37styBgPSHzKnJQYB,0.0,6,0.262,-4.498,1,0.0375,138.037,4,https://api.spotify.com/v1/tracks/2tAtg37styBgPSHzKnJQYB,0.7509999999999999
531,Pretty Wings - uncut,0.252,0.563,310520,0.402,22NLm3IIR9NLG0cUYtmHMW,2.07e-06,9,0.0886,-10.495999999999999,1,0.0668,115.561,4,https://api.spotify.com/v1/tracks/22NLm3IIR9NLG0cUYtmHMW,0.2
532,Waking Up In Vegas,0.0012,0.524,199186,0.878,6fvxos1qSHrIgOkKw4dhWS,0.0,5,0.098,-3.108,0,0.0346,130.989,4,https://api.spotify.com/v1/tracks/6fvxos1qSHrIgOkKw4dhWS,0.59
533,I'm Yours,0.595,0.6859999999999999,242186,0.457,1EzrEOXmMH3G43AXT1y7pA,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,0.718
534,Poker Face,0.139,0.846,237200,0.815,0WfKDYeUAoLA3vdvLKKWMW,2.19e-06,4,0.131,-4.512,1,0.0761,118.999,4,https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW,0.831
535,LoveGame,0.00587,0.892,216333,0.649,5c0Wgs68kjgViFCVDGLB2I,1.3e-06,6,0.32299999999999995,-5.644,0,0.0652,105.041,4,https://api.spotify.com/v1/tracks/5c0Wgs68kjgViFCVDGLB2I,0.85
536,The Climb,0.0834,0.327,236066,0.588,0V8FYVlBFuXXTIvRnMbZyS,0.0,4,0.10400000000000001,-6.611000000000001,1,0.0336,161.07399999999998,4,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,0.32899999999999996
537,Second Chance,0.00107,0.46,222066,0.7959999999999999,0CwYG1UnRmOx8Q1EzElCIL,0.0,0,0.106,-4.501,0,0.0333,100.01100000000001,4,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,0.182
538,Birthday Sex,0.261,0.675,226506,0.545,4NpDZPwSXmL0cCTaJuVrCw,0.0,7,0.162,-5.614,0,0.0443,60.048,4,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,0.445
539,DONTTRUSTME,0.0163,0.7909999999999999,192573,0.713,5jzX4dWVQeBTtfBaXnMRt5,0.0,5,0.18899999999999997,-3.742,0,0.254,130.012,4,https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5,0.514
540,Halo,0.272,0.508,261640,0.72,4JehYebiI9JE8sR8MisGVb,0.0,11,0.0563,-5.9079999999999995,0,0.0628,79.983,4,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,0.47200000000000003
541,If Today Was Your Last Day,8.669999999999999e-05,0.485,249066,0.9109999999999999,4QJLKU75Rg4558f4LbDBRi,0.0,3,0.092,-5.749,1,0.0355,89.956,4,https://api.spotify.com/v1/tracks/4QJLKU75Rg4558f4LbDBRi,0.568
542,You Found Me,0.0187,0.33799999999999997,241853,0.8029999999999999,4IoYz8XqqdowINzfRrFnhi,0.0,8,0.136,-5.412000000000001,0,0.0413,151.994,4,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,0.4
543,I Run To You,0.163,0.6559999999999999,256013,0.7859999999999999,2YVCkTYJpv5jelYrHYoEG8,5.99e-05,3,0.124,-4.4510000000000005,1,0.034,113.963,4,https://api.spotify.com/v1/tracks/2YVCkTYJpv5jelYrHYoEG8,0.37799999999999995
544,That's Not My Name,0.0451,0.755,310573,0.9009999999999999,2DNdEpV9UnsYjL6w1Dp1aS,0.0373,9,0.363,-3.1519999999999997,1,0.0893,145.042,4,https://api.spotify.com/v1/tracks/2DNdEpV9UnsYjL6w1Dp1aS,0.9590000000000001
545,Right Round,0.009000000000000001,0.72,204640,0.672,3GpbwCm3YxiWDvy29Uo3vP,0.0,7,0.23199999999999998,-6.852,1,0.0551,124.986,4,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,0.705
546,Whatever It Is,0.44299999999999995,0.6859999999999999,208213,0.5760000000000001,4o8STNAL91xc7EvuvqSKk1,1.7e-05,1,0.212,-6.632000000000001,1,0.0284,83.971,4,https://api.spotify.com/v1/tracks/4o8STNAL91xc7EvuvqSKk1,0.72
547,Day 'N' Nite (nightmare),0.503,0.878,221266,0.446,5FEXPoPnzueFJQCPRIrC3c,6.32e-06,11,0.11699999999999999,-6.362,0,0.0635,138.035,4,https://api.spotify.com/v1/tracks/5FEXPoPnzueFJQCPRIrC3c,0.805
548,Gives You Hell,0.0156,0.7140000000000001,213106,0.725,6ihL9TjfRjadfEePzXXyVF,0.0,4,0.0726,-6.4110000000000005,1,0.0402,99.988,4,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,0.59
549,Just Dance,0.0337,0.8220000000000001,241933,0.753,6HkjpGIOHv4y0IBAxUbE5z,1.76e-05,1,0.218,-4.499,0,0.0332,118.98200000000001,4,https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z,0.7090000000000001
550,Kiss Me Thru The Phone,0.0175,0.7609999999999999,193386,0.7240000000000001,2q4rjDy9WhaN3o9MvDbO21,0.0,7,0.11599999999999999,-3.818,1,0.111,149.936,4,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,0.815
551,My Life Would Suck Without You,0.0014,0.526,211162,0.882,4Dm32oO01YpIubCHaAtKkN,0.0,9,0.14400000000000002,-4.006,1,0.0509,144.982,4,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,0.424
552,Dead And Gone (feat. Justin Timberlake),0.0402,0.713,299746,0.746,7IhsLJMqdxoo7YAZjaSMru,0.0,0,0.601,-4.99,1,0.259,135.02100000000002,4,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,0.47
553,"1, 2, 3, 4",0.5660000000000001,0.45799999999999996,198360,0.55,5VWmMZCfJ4yVkJw9ZLFXej,1.39e-05,2,0.10800000000000001,-7.0920000000000005,1,0.0262,90.56,4,https://api.spotify.com/v1/tracks/5VWmMZCfJ4yVkJw9ZLFXej,0.56
554,She's Country,0.198,0.5529999999999999,220573,0.872,0PspNrE4MSjr1JeB4OW0jn,0.0,1,0.0659,-2.832,0,0.0782,172.138,4,https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn,0.638
555,Note To God,0.519,0.52,238026,0.586,7MlEmf2a7vrvXJ1v0AHFoe,1.03e-06,9,0.0783,-5.382999999999999,1,0.0384,120.119,4,https://api.spotify.com/v1/tracks/7MlEmf2a7vrvXJ1v0AHFoe,0.0637
556,Mad,0.6609999999999999,0.727,254533,0.649,6Hn9Uc1mMNfqChXU3txNke,0.0,0,0.111,-5.356,1,0.0338,129.99200000000002,4,https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,0.669
557,Rockin' That Thang - Album Version (Edited),0.138,0.674,221933,0.612,3oJJ1dQBxiFYGMQSe2SluG,0.0,8,0.33399999999999996,-4.857,1,0.0453,77.995,4,https://api.spotify.com/v1/tracks/3oJJ1dQBxiFYGMQSe2SluG,0.662
558,Circus,0.147,0.7909999999999999,192360,0.733,7jk7gqyEonmVVYahZN5zhW,0.000381,6,0.0713,-5.215,0,0.052000000000000005,114.98,4,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,0.7609999999999999
559,Hot N Cold,7.950000000000001e-05,0.706,220226,0.841,1y4eb6hmAvsqlDOl3fx9kk,0.0,7,0.0688,-3.9560000000000004,1,0.0418,132.032,4,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,0.861
560,Let It Rock,0.00106,0.607,231173,0.7809999999999999,6TrNRd98WksT9Kkmx9uj6R,0.0,7,0.0769,-4.276,1,0.0407,113.18299999999999,4,https://api.spotify.com/v1/tracks/6TrNRd98WksT9Kkmx9uj6R,0.48200000000000004
561,Viva La Vida,0.0941,0.485,242373,0.619,1mea3bSkSGXuIRvnydlB5b,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,0.41600000000000004
562,Single Ladies (Put a Ring on It),0.0383,0.426,193213,0.584,5R9a4t5t5O0IsznsrKPVro,0.0,1,0.188,-5.292999999999999,1,0.29600000000000004,193.437,4,https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro,0.272
563,White Horse,0.305,0.578,234426,0.34,6wn61Fzx9XMxQmieLpoIhW,0.0,0,0.10400000000000001,-8.027000000000001,1,0.0264,92.70200000000001,4,https://api.spotify.com/v1/tracks/6wn61Fzx9XMxQmieLpoIhW,0.223
564,Gotta Be Somebody,0.000354,0.536,252653,0.89,06T10fEzN8ZCcqzQZYA184,0.00165,0,0.133,-5.222,1,0.0601,115.99799999999999,4,https://api.spotify.com/v1/tracks/06T10fEzN8ZCcqzQZYA184,0.205
565,Live Your Life (feat. Rihanna),0.071,0.375,338853,0.862,3jlbL2OTD5YmIunYzgQTAN,0.0,11,0.21100000000000002,-3.363,0,0.255,159.841,4,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,0.478
566,So What,0.000304,0.535,215160,0.8859999999999999,6qYGUxPjQt5PJtWdiNppZx,2.26e-06,11,0.257,-3.1060000000000003,1,0.045,126.012,4,https://api.spotify.com/v1/tracks/6qYGUxPjQt5PJtWdiNppZx,0.445
567,Chicken Fried,0.645,0.5660000000000001,238146,0.713,4dGJf1SER1T6ooX46vwzRB,0.0,6,0.114,-4.25,1,0.0417,169.864,4,https://api.spotify.com/v1/tracks/4dGJf1SER1T6ooX46vwzRB,0.807
568,Whatever You Like,0.0161,0.68,249533,0.687,1IAzD1muglOxOcPbUHs70R,0.0,9,0.261,-6.162000000000001,0,0.0709,150.053,4,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,0.467
569,Womanizer,0.073,0.7240000000000001,224400,0.695,4fixebDZAVToLbUCuEloa2,0.0,11,0.0889,-5.226,1,0.0622,139.0,4,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,0.235
570,Disturbia,0.0863,0.7070000000000001,238626,0.813,2VOomzT6VavJOGBeySqaMc,0.0,11,0.168,-4.515,0,0.0571,124.921,4,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,0.722
571,Miss Independent,0.522,0.6729999999999999,232000,0.6829999999999999,34ceTg8ChN5HjrqiIYCn9Q,0.0,1,0.235,-5.693,1,0.115,171.86,4,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,0.713
572,Love Lockdown,0.0539,0.7559999999999999,270306,0.529,1kxeWHF9PrCVZHvVskv8lg,0.392,1,0.11199999999999999,-7.659,0,0.0329,119.573,4,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,0.12300000000000001
573,Right Now (Na Na Na),0.28300000000000003,0.816,240746,0.851,1ARJhjuI6TNYZCxYygFQ4F,0.0,8,0.5429999999999999,-4.166,0,0.19,137.968,4,https://api.spotify.com/v1/tracks/1ARJhjuI6TNYZCxYygFQ4F,0.568
574,Better in Time,0.512,0.584,234173,0.7,2iXBZ32Fz5VDCLeE0JIdX5,2.4299999999999998e-05,6,0.13,-4.251,1,0.0506,163.953,4,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,0.5489999999999999
575,Addicted,0.0008210000000000001,0.512,222826,0.865,3pxCXv0NACYfYnLjFcQW5D,0.0,7,0.0982,-4.146,1,0.0338,138.017,4,https://api.spotify.com/v1/tracks/3pxCXv0NACYfYnLjFcQW5D,0.529
576,Crush,0.00836,0.57,213520,0.664,4wCD0qOFNRu1Q6O3N6ycm4,1.2e-05,0,0.0719,-4.718,0,0.0322,162.084,4,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,0.48700000000000004
577,Mrs. Officer,0.248,0.9159999999999999,286906,0.568,0EHR9OObFtjlhQB8wSt1m7,0.0,6,0.081,-5.358,1,0.13,112.009,5,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,0.9540000000000001
578,Shattered [Turn The Car Around],0.0175,0.5710000000000001,255493,0.784,32oh9wNU89gmX6CohLTdeG,0.0,11,0.19,-6.396,1,0.0352,105.973,4,https://api.spotify.com/v1/tracks/32oh9wNU89gmX6CohLTdeG,0.462
579,Can't Believe It,0.0024,0.578,275933,0.546,6m1sJMWeAkCG5eECKaGFew,0.0,10,0.0908,-8.149,0,0.0552,120.818,5,https://api.spotify.com/v1/tracks/6m1sJMWeAkCG5eECKaGFew,0.0819
580,Closer,0.414,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,0.6609999999999999
581,Fall For You,0.19,0.387,185600,0.442,7lWF2mVr1KKbVnaT2nSlPo,0.0,0,0.0788,-7.086,1,0.0352,169.481,4,https://api.spotify.com/v1/tracks/7lWF2mVr1KKbVnaT2nSlPo,0.382
582,Got Money,0.00199,0.442,244626,0.638,46lIt6GmL0VkkbuUyGDbCs,0.0,7,0.6459999999999999,-5.053,1,0.26,82.206,4,https://api.spotify.com/v1/tracks/46lIt6GmL0VkkbuUyGDbCs,0.706
583,Paper Planes,0.0277,0.457,203760,0.8540000000000001,1kusepF3AacIEtUTYrw4GV,9.620000000000001e-05,2,0.731,-6.2,1,0.265,172.231,4,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,0.485
584,American Boy,0.171,0.727,284733,0.7290000000000001,22UDw8rSfLbUsaAGTXQ4Z8,0.0,0,0.07,-2.99,1,0.326,117.932,4,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,0.512
585,Bleeding Love,0.188,0.638,262466,0.6559999999999999,7wZUrN8oemZfsEd1CGkbXE,0.0,5,0.146,-5.886,1,0.0357,104.036,4,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,0.225
586,In The Ayer (feat. will.I.am),0.00456,0.83,220506,0.746,6RpiAj9Ofv0Uqp6n2OuRoh,0.0,5,0.26,-6.2860000000000005,0,0.0579,125.992,4,https://api.spotify.com/v1/tracks/6RpiAj9Ofv0Uqp6n2OuRoh,0.6459999999999999
587,I Kissed A Girl,0.00223,0.6990000000000001,179640,0.76,14iN3o8ptQ8cFVZTEmyQRV,0.0,5,0.132,-3.173,1,0.0677,129.996,4,https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV,0.696
588,Pocketful of Sunshine,0.191,0.721,202906,0.88,1uigwk5hNV84zRd5YQQRTk,0.0,9,0.0769,-3.8960000000000004,0,0.0454,110.021,4,https://api.spotify.com/v1/tracks/1uigwk5hNV84zRd5YQQRTk,0.655
589,Take A Bow,0.248,0.6970000000000001,229413,0.467,3goSVuTt3fDYDP6kRnFwuL,0.0,9,0.0941,-7.5360000000000005,1,0.0715,82.081,4,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,0.5720000000000001
590,Leavin',0.0352,0.693,216880,0.7090000000000001,20ORwCJusz4KS2PbTPVNKo,3.4e-06,9,0.0688,-5.787000000000001,1,0.0608,79.237,4,https://api.spotify.com/v1/tracks/20ORwCJusz4KS2PbTPVNKo,0.889
591,A Milli,0.0527,0.679,221840,0.684,6ScJMrlpiLfZUGtWp4QIVt,0.000895,6,0.177,-8.559,1,0.278,151.748,4,https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt,0.755
592,Lollipop,0.0656,0.828,299333,0.433,4P7VFiaZb3xrXoqGwZXC3J,0.0008759999999999999,0,0.122,-9.716000000000001,1,0.19899999999999998,148.07299999999998,4,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,0.44
593,Cyanide,0.00011899999999999999,0.313,399546,0.993,2LfonCFEOzFedikP12rTeo,0.000335,11,0.303,-0.46299999999999997,0,0.0751,129.255,4,https://api.spotify.com/v1/tracks/2LfonCFEOzFedikP12rTeo,0.49700000000000005
594,I Luv Your Girl,0.017,0.6859999999999999,267866,0.322,3wkNK8tJZ2stygNJm8RCRD,0.0,8,0.125,-9.829,1,0.0386,89.958,4,https://api.spotify.com/v1/tracks/3wkNK8tJZ2stygNJm8RCRD,0.0396
595,It's Not My Time,0.00133,0.532,241960,0.935,0uybt73QFXaLCoxuVf6fhm,8.37e-06,0,0.106,-4.798,1,0.0619,128.025,4,https://api.spotify.com/v1/tracks/0uybt73QFXaLCoxuVf6fhm,0.309
596,No Air (feat. Chris Brown),0.0521,0.466,264373,0.759,1jUA4rb6ZCv4gby4YU53xq,0.0,8,0.0587,-4.978,0,0.19899999999999998,160.033,4,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,0.32799999999999996
597,Bust It Baby Part 2 (feat. Ne-Yo ),0.154,0.648,240760,0.8009999999999999,0exb0K7vsjf5bXWLJJhAuF,0.0,5,0.33899999999999997,-7.24,0,0.16699999999999998,78.946,4,https://api.spotify.com/v1/tracks/0exb0K7vsjf5bXWLJJhAuF,0.807
598,Burnin' Up,0.0296,0.667,175093,0.9540000000000001,72jGj8k9C7DIQesDYenUT3,0.0,2,0.331,-3.4619999999999997,1,0.0817,114.0,4,https://api.spotify.com/v1/tracks/72jGj8k9C7DIQesDYenUT3,0.807
599,Damaged,0.0912,0.774,244266,0.653,4yHFxB8kzzeuNvoouR8N0N,0.0,8,0.151,-5.1579999999999995,0,0.05,120.01,4,https://api.spotify.com/v1/tracks/4yHFxB8kzzeuNvoouR8N0N,0.818
600,Love in This Club,0.0572,0.573,259720,0.7120000000000001,5j0McHPthKpOXRr3fBq8M0,0.0,0,0.16699999999999998,-5.976,1,0.0732,140.012,4,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,0.34600000000000003
601,Realize,0.142,0.6990000000000001,244106,0.607,5OGkKx8jP0A5KSULEc6XYZ,0.0,1,0.105,-6.312,1,0.0347,123.95,4,https://api.spotify.com/v1/tracks/5OGkKx8jP0A5KSULEc6XYZ,0.156
602,Sexy Can I feat. Yung Berg,0.299,0.575,204040,0.684,0DdpxWfVvUGgkJv5536tiF,0.0,1,0.614,-6.007000000000001,1,0.325,172.155,4,https://api.spotify.com/v1/tracks/0DdpxWfVvUGgkJv5536tiF,0.9259999999999999
603,Stop And Stare,0.0593,0.49,223853,0.8490000000000001,48s0QHJgmiNsth3WEO6U4M,0.0,4,0.08199999999999999,-4.234,1,0.035,92.494,4,https://api.spotify.com/v1/tracks/48s0QHJgmiNsth3WEO6U4M,0.303
604,Apologize,0.348,0.591,208106,0.718,1NrJYpdAi7uosDRPmSYrsG,0.000118,8,0.107,-6.025,1,0.0368,117.995,4,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,0.46799999999999997
605,Don't Stop The Music,0.0336,0.835,267080,0.669,0ByMNEPAPpOR5H69DVrTNy,6.92e-05,6,0.0535,-5.582000000000001,0,0.0643,122.66799999999999,4,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,0.542
606,See You Again,0.371,0.5579999999999999,180386,0.5589999999999999,7KA4W4McWYRpgf0fWsJZWB,7.49e-06,6,0.109,-9.222000000000001,1,0.0959,78.558,4,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,0.62
607,No One,0.03,0.649,253813,0.552,0JEqGkvUiMTQmFY6sgL9kg,6.47e-06,1,0.111,-5.419,0,0.0292,89.969,4,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,0.158
608,Our Song,0.114,0.5429999999999999,201106,0.6859999999999999,15DeqWWQB4dcEWzJg15VrN,0.0,2,0.335,-4.751,1,0.0357,177.87400000000002,4,https://api.spotify.com/v1/tracks/15DeqWWQB4dcEWzJg15VrN,0.555
609,Bubbly,0.594,0.664,196280,0.491,0rFOs9paloAvEtzwDX1Kmc,0.0,9,0.11,-6.544,1,0.042,127.97,4,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,0.24
610,Paralyzer,0.16899999999999998,0.645,208106,0.941,28IEbk5a7twNTbUEvWslUb,0.0,4,0.251,-3.425,0,0.0448,106.015,4,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,0.8809999999999999
611,Miss Independent,0.522,0.6729999999999999,232000,0.6829999999999999,34ceTg8ChN5HjrqiIYCn9Q,0.0,1,0.235,-5.693,1,0.115,171.86,4,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,0.713
612,Teardrops On My Guitar - Radio Single Remix,0.303,0.617,203040,0.42200000000000004,7zMcNqs55Mxer82bvZFkpg,0.0,10,0.12300000000000001,-6.794,1,0.0239,99.96600000000001,4,https://api.spotify.com/v1/tracks/7zMcNqs55Mxer82bvZFkpg,0.264
613,Superstar (feat. Matthew Santos),0.207,0.5720000000000001,289000,0.8220000000000001,7dltD9eEX7X1zk8JJ9BS0e,0.0,11,0.359,-6.015,0,0.361,94.81200000000001,4,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,0.47200000000000003
